"link","alpha","name","name1","name3","url","name_full","show"
"education","E","学校・教育","幼稚園","幼稚園在園者数（5歳児）","E150103","幼稚園在園者数（5歳児）","F"
"education","E","学校・教育","幼稚園","幼稚園在園者数（男）","E150104","幼稚園在園者数（男）","F"
"education","E","学校・教育","幼稚園","幼稚園在園者数（女）","E150105","幼稚園在園者数（女）","F"
"education","E","学校・教育","幼稚園","幼稚園在園者数（公立）","E1502","幼稚園在園者数（公立）","F"
"education","E","学校・教育","幼稚園","幼稚園在園者数（公立）（3歳児）","E150201","幼稚園在園者数（公立）（3歳児）","F"
"education","E","学校・教育","幼稚園","幼稚園在園者数（公立）（4歳児）","E150202","幼稚園在園者数（公立）（4歳児）","F"
"education","E","学校・教育","幼稚園","幼稚園在園者数（公立）（5歳児）","E150203","幼稚園在園者数（公立）（5歳児）","F"
"education","E","学校・教育","幼稚園","幼稚園在園者数（公立）（男）","E150204","幼稚園在園者数（公立）（男）","F"
"education","E","学校・教育","幼稚園","幼稚園在園者数（公立）（女）","E150205","幼稚園在園者数（公立）（女）","F"
"education","E","学校・教育","幼稚園","幼稚園修了者数","E1601","幼稚園修了者数","T"
"education","E","学校・教育","幼稚園","幼稚園修了者数（男）","E160101","幼稚園修了者数（男）","F"
"education","E","学校・教育","幼稚園","幼稚園修了者数（女）","E160102","幼稚園修了者数（女）","F"
"education","E","学校・教育","幼稚園","公立幼稚園割合","E01304","公立幼稚園割合","T"
"education","E","学校・教育","幼稚園","公営保育所等割合","E01305","公営保育所等割合","T"
"education","E","学校・教育","幼稚園","幼稚園在園者数（教員1人当たり）","E0510304","幼稚園在園者数（教員1人当たり）","T"
"education","E","学校・教育","幼稚園","保育所等在所児数（保育士1人当たり）","E0510305","保育所等在所児数（保育士1人当たり）","T"
"education","E","学校・教育","幼稚園","公立幼稚園在園者比率","E05204","公立幼稚園在園者比率","T"
"education","E","学校・教育","幼稚園","公営保育所等在所児比率","E05205","公営保育所等在所児比率","T"
"education","E","学校・教育","幼稚園","教育普及度（幼稚園）","E0910101","教育普及度（幼稚園）","T"
"education","E","学校・教育","幼稚園","教育普及度（保育所等）","E0910102","教育普及度（保育所等）","T"
"education","E","学校・教育","幼稚園","保育所等利用率","E0910402","保育所等利用率","T"
"education","E","学校・教育","小学校","小学校数（6～11歳人口10万人当たり）","E0110101","小学校数（6～11歳人口10万人当たり）","T"
"education","E","学校・教育","小学校","小学校数（可住地面積100km2当たり）","E0110201","小学校数（可住地面積100km2当たり）","T"
"education","E","学校・教育","小学校","小学校数","E2101","小学校数","T"
"education","E","学校・教育","小学校","小学校数（国立）","E210101","小学校数（国立）","F"
"education","E","学校・教育","小学校","小学校数（公立）","E210102","小学校数（公立）","T"
"education","E","学校・教育","小学校","小学校数（私立）","E210103","小学校数（私立）","F"
"education","E","学校・教育","小学校","小学校校舎面積（公立）","E2202","小学校校舎面積（公立）","F"
"education","E","学校・教育","小学校","小学校木造校舎面積（公立）","E2203","小学校木造校舎面積（公立）","F"
"education","E","学校・教育","小学校","小学校屋内運動場面積（公立）","E2205","小学校屋内運動場面積（公立）","F"
"education","E","学校・教育","小学校","小学校屋内運動場保有校数（公立）","E2206","小学校屋内運動場保有校数（公立）","F"
"education","E","学校・教育","小学校","小学校プール保有校数（公立）","E2207","小学校プール保有校数（公立）","F"
"education","E","学校・教育","小学校","小学校学級数","E2301","小学校学級数","T"
"education","E","学校・教育","小学校","小学校学級数（国立）","E230101","小学校学級数（国立）","T"
"education","E","学校・教育","小学校","小学校学級数（公立）","E230102","小学校学級数（公立）","T"
"education","E","学校・教育","小学校","小学校学級数（単式学級）（公立）","E2301021","小学校学級数（単式学級）（公立）","T"
"education","E","学校・教育","小学校","小学校学級数（複式学級）（公立）","E2301022","小学校学級数（複式学級）（公立）","T"
"education","E","学校・教育","小学校","小学校学級数（特別支援学級）（公立）","E2301023","小学校学級数（特別支援学級）（公立）","T"
"education","E","学校・教育","小学校","小学校学級数（私立）","E230103","小学校学級数（私立）","T"
"education","E","学校・教育","小学校","小学校教員数","E2401","小学校教員数","T"
"education","E","学校・教育","小学校","小学校教員数（男）","E240101","小学校教員数（男）","T"
"education","E","学校・教育","小学校","小学校教員数（女）","E240102","小学校教員数（女）","T"
"education","E","学校・教育","小学校","小学校教員数（養護教諭・養護助教諭）","E2402","小学校教員数（養護教諭・養護助教諭）","T"
"education","E","学校・教育","小学校","小学校教員数（養護教諭・養護助教諭）（男）","E240201","小学校教員数（養護教諭・養護助教諭）（男）","F"
"education","E","学校・教育","小学校","小学校教員数（養護教諭・養護助教諭）（女）","E240202","小学校教員数（養護教諭・養護助教諭）（女）","F"
"education","E","学校・教育","小学校","小学校児童数","E2501","小学校児童数","T"
